employee_id,name,department,role,age,salary,experience_years,joining_date,performance_score,city,monthly_sales,training_hours,attrition_risk
7380,Employee 7380,Engineering,Data Analyst,26,96260,4,2017-10-22,55,Delhi,218980,20,Medium
7381,Employee 7381,Marketing,Software Engineer,37,112597,13,2017-11-08,68,Pune,219301,29,Medium
7382,Employee 7382,HR,Data Analyst,23,89334,0,2017-11-25,81,Ahmedabad,219622,38,Low
7383,Employee 7383,Sales,Software Engineer,34,109271,11,2017-12-12,94,Noida,219943,47,Low
7384,Employee 7384,Analytics,Data Analyst,45,125608,20,2017-12-29,62,Bengaluru,220264,56,Medium
7385,Employee 7385,Support,Software Engineer,31,105945,9,2018-01-15,75,Chennai,220585,65,Medium
7386,Employee 7386,Operations,Data Analyst,42,122282,18,2018-02-01,88,Jaipur,220906,74,Low
7387,Employee 7387,Finance,Software Engineer,28,93619,2,2018-02-18,56,Mumbai,221227,3,High
7388,Employee 7388,Engineering,Data Analyst,39,118956,16,2018-03-07,69,Hyderabad,221548,12,Medium
7389,Employee 7389,Marketing,Software Engineer,25,90293,0,2018-03-24,82,Kolkata,221869,21,Low
7390,Employee 7390,HR,Data Analyst,36,115630,14,2018-04-10,95,Delhi,222190,30,Low
7391,Employee 7391,Sales,Software Engineer,22,90567,0,2018-04-27,63,Pune,222511,39,Medium
7392,Employee 7392,Analytics,Data Analyst,33,103304,7,2018-05-14,76,Ahmedabad,222832,48,Medium
7393,Employee 7393,Support,Software Engineer,44,128641,21,2018-05-31,89,Noida,223153,57,Low
7394,Employee 7394,Operations,Data Analyst,30,99978,5,2018-06-17,57,Bengaluru,223474,66,Medium
7395,Employee 7395,Finance,Software Engineer,41,125315,19,2018-07-04,70,Chennai,223795,75,Medium
7396,Employee 7396,Engineering,Data Analyst,27,96652,3,2018-07-21,83,Jaipur,224116,4,Low
7397,Employee 7397,Marketing,Software Engineer,38,112989,12,2018-08-07,96,Mumbai,224437,13,Low
7398,Employee 7398,HR,Data Analyst,24,93326,1,2018-08-24,64,Hyderabad,224758,22,Medium
7399,Employee 7399,Sales,Software Engineer,35,109663,10,2018-09-10,77,Kolkata,225079,31,Medium
7400,Employee 7400,Analytics,Data Analyst,21,91800,0,2018-09-27,90,Delhi,225400,40,Low
7401,Employee 7401,Support,Software Engineer,32,106337,8,2018-10-14,58,Pune,225721,49,Medium
7402,Employee 7402,Operations,Data Analyst,43,122674,17,2018-10-31,71,Ahmedabad,226042,58,Medium
7403,Employee 7403,Finance,Software Engineer,29,103011,6,2018-11-17,84,Noida,226363,67,Low
7404,Employee 7404,Engineering,Data Analyst,40,119348,15,2018-12-04,97,Bengaluru,226684,76,Low
7405,Employee 7405,Marketing,Software Engineer,26,99685,4,2018-12-21,65,Chennai,227005,5,Medium
7406,Employee 7406,HR,Data Analyst,37,116022,13,2019-01-07,78,Jaipur,227326,14,Low
7407,Employee 7407,Sales,Software Engineer,23,92759,0,2019-01-24,91,Mumbai,227647,23,Low
7408,Employee 7408,Analytics,Data Analyst,34,112696,11,2019-02-10,59,Hyderabad,227968,32,Medium
7409,Employee 7409,Support,Software Engineer,45,129033,20,2019-02-27,72,Kolkata,228289,41,Medium
7410,Employee 7410,Operations,Data Analyst,31,109370,9,2019-03-16,85,Delhi,228610,50,Low
7411,Employee 7411,Finance,Software Engineer,42,125707,18,2019-04-02,98,Pune,228931,59,Low
7412,Employee 7412,Engineering,Data Analyst,28,97044,2,2019-04-19,66,Ahmedabad,229252,68,Medium
7413,Employee 7413,Marketing,Software Engineer,39,122381,16,2019-05-06,79,Noida,229573,77,Low
7414,Employee 7414,HR,Data Analyst,25,93718,0,2019-05-23,92,Bengaluru,229894,6,Low
7415,Employee 7415,Sales,Software Engineer,36,119055,14,2019-06-09,60,Chennai,230215,15,High
7416,Employee 7416,Analytics,Data Analyst,22,93992,0,2019-06-26,73,Jaipur,230536,24,Medium
7417,Employee 7417,Support,Software Engineer,33,106729,7,2019-07-13,86,Mumbai,230857,33,Low
7418,Employee 7418,Operations,Data Analyst,44,132066,21,2019-07-30,99,Hyderabad,231178,42,Low
7419,Employee 7419,Finance,Software Engineer,30,103403,5,2019-08-16,67,Kolkata,231499,51,Medium
7420,Employee 7420,Engineering,Data Analyst,41,128740,19,2019-09-02,80,Delhi,231820,60,Low
7421,Employee 7421,Marketing,Software Engineer,27,100077,3,2019-09-19,93,Pune,232141,69,Low
7422,Employee 7422,HR,Data Analyst,38,116414,12,2019-10-06,61,Ahmedabad,232462,78,Medium
7423,Employee 7423,Sales,Software Engineer,24,96751,1,2019-10-23,74,Noida,232783,7,Medium
7424,Employee 7424,Analytics,Data Analyst,35,113088,10,2019-11-09,87,Bengaluru,233104,16,Low
7425,Employee 7425,Support,Software Engineer,21,95225,0,2019-11-26,55,Chennai,233425,25,Medium
7426,Employee 7426,Operations,Data Analyst,32,109762,8,2019-12-13,68,Jaipur,233746,34,Medium
7427,Employee 7427,Finance,Software Engineer,43,126099,17,2019-12-30,81,Mumbai,234067,43,Low
7428,Employee 7428,Engineering,Data Analyst,29,106436,6,2020-01-16,94,Hyderabad,234388,52,Low
7429,Employee 7429,Marketing,Software Engineer,40,122773,15,2020-02-02,62,Kolkata,234709,61,Medium
7430,Employee 7430,HR,Data Analyst,26,103110,4,2020-02-19,75,Delhi,235030,70,Medium
7431,Employee 7431,Sales,Software Engineer,37,119447,13,2020-03-07,88,Pune,235351,79,Low
7432,Employee 7432,Analytics,Data Analyst,23,96184,0,2020-03-24,56,Ahmedabad,235672,8,High
7433,Employee 7433,Support,Software Engineer,34,116121,11,2020-04-10,69,Noida,235993,17,Medium
7434,Employee 7434,Operations,Data Analyst,45,132458,20,2020-04-27,82,Bengaluru,236314,26,Low
7435,Employee 7435,Finance,Software Engineer,31,112795,9,2020-05-14,95,Chennai,236635,35,Low
7436,Employee 7436,Engineering,Data Analyst,42,129132,18,2020-05-31,63,Jaipur,236956,44,Medium
7437,Employee 7437,Marketing,Software Engineer,28,100469,2,2020-06-17,76,Mumbai,237277,53,Medium
7438,Employee 7438,HR,Data Analyst,39,125806,16,2020-07-04,89,Hyderabad,237598,62,Low
7439,Employee 7439,Sales,Software Engineer,25,97143,0,2020-07-21,57,Kolkata,237919,71,Medium
7440,Employee 7440,Analytics,Data Analyst,36,122480,14,2020-08-07,70,Delhi,238240,0,Medium
7441,Employee 7441,Support,Software Engineer,22,97417,0,2020-08-24,83,Pune,238561,9,Low
7442,Employee 7442,Operations,Data Analyst,33,110154,7,2020-09-10,96,Ahmedabad,238882,18,Low
7443,Employee 7443,Finance,Software Engineer,44,135491,21,2020-09-27,64,Noida,239203,27,Medium
7444,Employee 7444,Engineering,Data Analyst,30,106828,5,2020-10-14,77,Bengaluru,239524,36,Medium
7445,Employee 7445,Marketing,Software Engineer,41,132165,19,2020-10-31,90,Chennai,239845,45,Low
7446,Employee 7446,HR,Data Analyst,27,103502,3,2020-11-17,58,Jaipur,240166,54,Medium
7447,Employee 7447,Sales,Software Engineer,38,119839,12,2020-12-04,71,Mumbai,240487,63,Medium
7448,Employee 7448,Analytics,Data Analyst,24,100176,1,2020-12-21,84,Hyderabad,240808,72,Low
7449,Employee 7449,Support,Software Engineer,35,116513,10,2021-01-07,97,Kolkata,241129,1,Low
7450,Employee 7450,Operations,Data Analyst,21,98650,0,2021-01-24,65,Delhi,241450,10,Medium
7451,Employee 7451,Finance,Software Engineer,32,113187,8,2021-02-10,78,Pune,241771,19,Low
7452,Employee 7452,Engineering,Data Analyst,43,129524,17,2021-02-27,91,Ahmedabad,242092,28,Low
7453,Employee 7453,Marketing,Software Engineer,29,109861,6,2021-03-16,59,Noida,242413,37,Medium
7454,Employee 7454,HR,Data Analyst,40,126198,15,2021-04-02,72,Bengaluru,242734,46,Medium
7455,Employee 7455,Sales,Software Engineer,26,106535,4,2021-04-19,85,Chennai,243055,55,Low
7456,Employee 7456,Analytics,Data Analyst,37,122872,13,2021-05-06,98,Jaipur,243376,64,Low
7457,Employee 7457,Support,Software Engineer,23,99609,0,2021-05-23,66,Mumbai,243697,73,Medium
7458,Employee 7458,Operations,Data Analyst,34,119546,11,2021-06-09,79,Hyderabad,244018,2,Low
7459,Employee 7459,Finance,Software Engineer,45,135883,20,2021-06-26,92,Kolkata,244339,11,Low
7460,Employee 7460,Engineering,Data Analyst,31,116220,9,2021-07-13,60,Delhi,244660,20,Medium
7461,Employee 7461,Marketing,Software Engineer,42,132557,18,2021-07-30,73,Pune,244981,29,Medium
7462,Employee 7462,HR,Data Analyst,28,103894,2,2021-08-16,86,Ahmedabad,245302,38,Low
7463,Employee 7463,Sales,Software Engineer,39,129231,16,2021-09-02,99,Noida,245623,47,Low
7464,Employee 7464,Analytics,Data Analyst,25,100568,0,2021-09-19,67,Bengaluru,245944,56,Medium
7465,Employee 7465,Support,Software Engineer,36,125905,14,2021-10-06,80,Chennai,246265,65,Low
7466,Employee 7466,Operations,Data Analyst,22,100842,0,2021-10-23,93,Jaipur,246586,74,Low
7467,Employee 7467,Finance,Software Engineer,33,113579,7,2021-11-09,61,Mumbai,246907,3,High
7468,Employee 7468,Engineering,Data Analyst,44,138916,21,2021-11-26,74,Hyderabad,247228,12,Medium
7469,Employee 7469,Marketing,Software Engineer,30,110253,5,2021-12-13,87,Kolkata,247549,21,Low
7470,Employee 7470,HR,Data Analyst,41,135590,19,2021-12-30,55,Delhi,247870,30,Medium
7471,Employee 7471,Sales,Software Engineer,27,106927,3,2022-01-16,68,Pune,248191,39,Medium
7472,Employee 7472,Analytics,Data Analyst,38,123264,12,2022-02-02,81,Ahmedabad,248512,48,Low
7473,Employee 7473,Support,Software Engineer,24,103601,1,2022-02-19,94,Noida,248833,57,Low
7474,Employee 7474,Operations,Data Analyst,35,119938,10,2022-03-08,62,Bengaluru,249154,66,Medium
7475,Employee 7475,Finance,Software Engineer,21,102075,0,2022-03-25,75,Chennai,249475,75,Medium
7476,Employee 7476,Engineering,Data Analyst,32,116612,8,2022-04-11,88,Jaipur,249796,4,Low
7477,Employee 7477,Marketing,Software Engineer,43,132949,17,2022-04-28,56,Mumbai,10117,13,High
7478,Employee 7478,HR,Data Analyst,29,113286,6,2022-05-15,69,Hyderabad,10438,22,Medium
7479,Employee 7479,Sales,Software Engineer,40,129623,15,2022-06-01,82,Kolkata,10759,31,Low
7480,Employee 7480,Analytics,Data Analyst,26,109960,4,2022-06-18,95,Delhi,11080,40,Low
7481,Employee 7481,Support,Software Engineer,37,126297,13,2022-07-05,63,Pune,11401,49,Medium
7482,Employee 7482,Operations,Data Analyst,23,103034,0,2022-07-22,76,Ahmedabad,11722,58,Medium
7483,Employee 7483,Finance,Software Engineer,34,122971,11,2022-08-08,89,Noida,12043,67,Low
7484,Employee 7484,Engineering,Data Analyst,45,139308,20,2022-08-25,57,Bengaluru,12364,76,Medium
7485,Employee 7485,Marketing,Software Engineer,31,119645,9,2022-09-11,70,Chennai,12685,5,Medium
7486,Employee 7486,HR,Data Analyst,42,135982,18,2022-09-28,83,Jaipur,13006,14,Low
7487,Employee 7487,Sales,Software Engineer,28,107319,2,2022-10-15,96,Mumbai,13327,23,Low
7488,Employee 7488,Analytics,Data Analyst,39,132656,16,2022-11-01,64,Hyderabad,13648,32,Medium
7489,Employee 7489,Support,Software Engineer,25,103993,0,2022-11-18,77,Kolkata,13969,41,Medium
7490,Employee 7490,Operations,Data Analyst,36,129330,14,2022-12-05,90,Delhi,14290,50,Low
7491,Employee 7491,Finance,Software Engineer,22,104267,0,2022-12-22,58,Pune,14611,59,Medium
7492,Employee 7492,Engineering,Data Analyst,33,117004,7,2023-01-08,71,Ahmedabad,14932,68,Medium
7493,Employee 7493,Marketing,Software Engineer,44,142341,21,2023-01-25,84,Noida,15253,77,Low
7494,Employee 7494,HR,Data Analyst,30,113678,5,2023-02-11,97,Bengaluru,15574,6,Low
7495,Employee 7495,Sales,Software Engineer,41,139015,19,2023-02-28,65,Chennai,15895,15,Medium
7496,Employee 7496,Analytics,Data Analyst,27,110352,3,2023-03-17,78,Jaipur,16216,24,Low
7497,Employee 7497,Support,Software Engineer,38,126689,12,2023-04-03,91,Mumbai,16537,33,Low
7498,Employee 7498,Operations,Data Analyst,24,107026,1,2023-04-20,59,Hyderabad,16858,42,Medium
7499,Employee 7499,Finance,Software Engineer,35,123363,10,2023-05-07,72,Kolkata,17179,51,Medium
7500,Employee 7500,Engineering,Data Analyst,21,105500,0,2023-05-24,85,Delhi,17500,60,Low
7501,Employee 7501,Marketing,Software Engineer,32,120037,8,2023-06-10,98,Pune,17821,69,Low
7502,Employee 7502,HR,Data Analyst,43,136374,17,2023-06-27,66,Ahmedabad,18142,78,Medium
7503,Employee 7503,Sales,Software Engineer,29,116711,6,2023-07-14,79,Noida,18463,7,Low
7504,Employee 7504,Analytics,Data Analyst,40,133048,15,2023-07-31,92,Bengaluru,18784,16,Low
7505,Employee 7505,Support,Software Engineer,26,113385,4,2023-08-17,60,Chennai,19105,25,Medium
7506,Employee 7506,Operations,Data Analyst,37,129722,13,2023-09-03,73,Jaipur,19426,34,Medium
7507,Employee 7507,Finance,Software Engineer,23,106459,0,2023-09-20,86,Mumbai,19747,43,Low
7508,Employee 7508,Engineering,Data Analyst,34,126396,11,2023-10-07,99,Hyderabad,20068,52,Low
7509,Employee 7509,Marketing,Software Engineer,45,142733,20,2023-10-24,67,Kolkata,20389,61,Medium
7510,Employee 7510,HR,Data Analyst,31,123070,9,2023-11-10,80,Delhi,20710,70,Low
7511,Employee 7511,Sales,Software Engineer,42,139407,18,2023-11-27,93,Pune,21031,79,Low
7512,Employee 7512,Analytics,Data Analyst,28,110744,2,2023-12-14,61,Ahmedabad,21352,8,High
7513,Employee 7513,Support,Software Engineer,39,136081,16,2023-12-31,74,Noida,21673,17,Medium
7514,Employee 7514,Operations,Data Analyst,25,107418,0,2024-01-17,87,Bengaluru,21994,26,Low
7515,Employee 7515,Finance,Software Engineer,36,132755,14,2024-02-03,55,Chennai,22315,35,Medium
7516,Employee 7516,Engineering,Data Analyst,22,107692,0,2024-02-20,68,Jaipur,22636,44,Medium
7517,Employee 7517,Marketing,Software Engineer,33,120429,7,2024-03-08,81,Mumbai,22957,53,Low
7518,Employee 7518,HR,Data Analyst,44,145766,21,2024-03-25,94,Hyderabad,23278,62,Low
7519,Employee 7519,Sales,Software Engineer,30,117103,5,2024-04-11,62,Kolkata,23599,71,Medium
7520,Employee 7520,Analytics,Data Analyst,41,142440,19,2024-04-28,75,Delhi,23920,0,Medium
7521,Employee 7521,Support,Software Engineer,27,113777,3,2024-05-15,88,Pune,24241,9,Low
7522,Employee 7522,Operations,Data Analyst,38,130114,12,2024-06-01,56,Ahmedabad,24562,18,High
7523,Employee 7523,Finance,Software Engineer,24,110451,1,2024-06-18,69,Noida,24883,27,Medium
7524,Employee 7524,Engineering,Data Analyst,35,126788,10,2024-07-05,82,Bengaluru,25204,36,Low
7525,Employee 7525,Marketing,Software Engineer,21,108925,0,2024-07-22,95,Chennai,25525,45,Low
7526,Employee 7526,HR,Data Analyst,32,123462,8,2024-08-08,63,Jaipur,25846,54,Medium
7527,Employee 7527,Sales,Software Engineer,43,139799,17,2024-08-25,76,Mumbai,26167,63,Medium
7528,Employee 7528,Analytics,Data Analyst,29,120136,6,2024-09-11,89,Hyderabad,26488,72,Low
7529,Employee 7529,Support,Software Engineer,40,136473,15,2024-09-28,57,Kolkata,26809,1,High
7530,Employee 7530,Operations,Data Analyst,26,116810,4,2016-01-11,70,Delhi,27130,10,Medium
7531,Employee 7531,Finance,Software Engineer,37,133147,13,2016-01-28,83,Pune,27451,19,Low
7532,Employee 7532,Engineering,Data Analyst,23,109884,0,2016-02-14,96,Ahmedabad,27772,28,Low
7533,Employee 7533,Marketing,Software Engineer,34,129821,11,2016-03-02,64,Noida,28093,37,Medium
7534,Employee 7534,HR,Data Analyst,45,146158,20,2016-03-19,77,Bengaluru,28414,46,Medium
7535,Employee 7535,Sales,Software Engineer,31,126495,9,2016-04-05,90,Chennai,28735,55,Low
7536,Employee 7536,Analytics,Data Analyst,42,142832,18,2016-04-22,58,Jaipur,29056,64,Medium
7537,Employee 7537,Support,Software Engineer,28,114169,2,2016-05-09,71,Mumbai,29377,73,Medium
7538,Employee 7538,Operations,Data Analyst,39,139506,16,2016-05-26,84,Hyderabad,29698,2,Low
7539,Employee 7539,Finance,Software Engineer,25,110843,0,2016-06-12,97,Kolkata,30019,11,Low
7540,Employee 7540,Engineering,Data Analyst,36,136180,14,2016-06-29,65,Delhi,30340,20,Medium
7541,Employee 7541,Marketing,Software Engineer,22,111117,0,2016-07-16,78,Pune,30661,29,Low
7542,Employee 7542,HR,Data Analyst,33,123854,7,2016-08-02,91,Ahmedabad,30982,38,Low
7543,Employee 7543,Sales,Software Engineer,44,149191,21,2016-08-19,59,Noida,31303,47,Medium
7544,Employee 7544,Analytics,Data Analyst,30,120528,5,2016-09-05,72,Bengaluru,31624,56,Medium
7545,Employee 7545,Support,Software Engineer,41,145865,19,2016-09-22,85,Chennai,31945,65,Low
7546,Employee 7546,Operations,Data Analyst,27,117202,3,2016-10-09,98,Jaipur,32266,74,Low
7547,Employee 7547,Finance,Software Engineer,38,133539,12,2016-10-26,66,Mumbai,32587,3,Medium
7548,Employee 7548,Engineering,Data Analyst,24,113876,1,2016-11-12,79,Hyderabad,32908,12,Low
7549,Employee 7549,Marketing,Software Engineer,35,130213,10,2016-11-29,92,Kolkata,33229,21,Low
7550,Employee 7550,HR,Data Analyst,21,112350,0,2016-12-16,60,Delhi,33550,30,Medium
7551,Employee 7551,Sales,Software Engineer,32,126887,8,2017-01-02,73,Pune,33871,39,Medium
7552,Employee 7552,Analytics,Data Analyst,43,143224,17,2017-01-19,86,Ahmedabad,34192,48,Low
7553,Employee 7553,Support,Software Engineer,29,123561,6,2017-02-05,99,Noida,34513,57,Low
7554,Employee 7554,Operations,Data Analyst,40,139898,15,2017-02-22,67,Bengaluru,34834,66,Medium
7555,Employee 7555,Finance,Software Engineer,26,120235,4,2017-03-11,80,Chennai,35155,75,Low
7556,Employee 7556,Engineering,Data Analyst,37,136572,13,2017-03-28,93,Jaipur,35476,4,Low
7557,Employee 7557,Marketing,Software Engineer,23,113309,0,2017-04-14,61,Mumbai,35797,13,High
7558,Employee 7558,HR,Data Analyst,34,133246,11,2017-05-01,74,Hyderabad,36118,22,Medium
7559,Employee 7559,Sales,Software Engineer,45,149583,20,2017-05-18,87,Kolkata,36439,31,Low
7560,Employee 7560,Analytics,Data Analyst,31,129920,9,2017-06-04,55,Delhi,36760,40,Medium
7561,Employee 7561,Support,Software Engineer,42,146257,18,2017-06-21,68,Pune,37081,49,Medium
7562,Employee 7562,Operations,Data Analyst,28,117594,2,2017-07-08,81,Ahmedabad,37402,58,Low
7563,Employee 7563,Finance,Software Engineer,39,142931,16,2017-07-25,94,Noida,37723,67,Low
7564,Employee 7564,Engineering,Data Analyst,25,114268,0,2017-08-11,62,Bengaluru,38044,76,Medium
7565,Employee 7565,Marketing,Software Engineer,36,139605,14,2017-08-28,75,Chennai,38365,5,Medium
7566,Employee 7566,HR,Data Analyst,22,114542,0,2017-09-14,88,Jaipur,38686,14,Low
7567,Employee 7567,Sales,Software Engineer,33,127279,7,2017-10-01,56,Mumbai,39007,23,Medium
7568,Employee 7568,Analytics,Data Analyst,44,152616,21,2017-10-18,69,Hyderabad,39328,32,Medium
7569,Employee 7569,Support,Software Engineer,30,123953,5,2017-11-04,82,Kolkata,39649,41,Low
7570,Employee 7570,Operations,Data Analyst,41,149290,19,2017-11-21,95,Delhi,39970,50,Low
7571,Employee 7571,Finance,Software Engineer,27,120627,3,2017-12-08,63,Pune,40291,59,Medium
7572,Employee 7572,Engineering,Data Analyst,38,136964,12,2017-12-25,76,Ahmedabad,40612,68,Medium
7573,Employee 7573,Marketing,Software Engineer,24,117301,1,2018-01-11,89,Noida,40933,77,Low
7574,Employee 7574,HR,Data Analyst,35,133638,10,2018-01-28,57,Bengaluru,41254,6,High
7575,Employee 7575,Sales,Software Engineer,21,115775,0,2018-02-14,70,Chennai,41575,15,Medium
7576,Employee 7576,Analytics,Data Analyst,32,130312,8,2018-03-03,83,Jaipur,41896,24,Low
7577,Employee 7577,Support,Software Engineer,43,146649,17,2018-03-20,96,Mumbai,42217,33,Low
7578,Employee 7578,Operations,Data Analyst,29,,6,2018-04-06,64,Hyderabad,42538,42,Medium
7579,Employee 7579,Finance,Software Engineer,40,143323,15,2018-04-23,77,Kolkata,42859,51,Medium
7580,Employee 7580,Engineering,Data Analyst,26,123660,4,2018-05-10,90,Delhi,43180,60,Low
7581,Employee 7581,Marketing,Software Engineer,37,139997,13,2018-05-27,58,Pune,43501,69,Medium
7582,Employee 7582,HR,Data Analyst,23,116734,0,2018-06-13,71,Ahmedabad,43822,78,Medium
7583,Employee 7583,Sales,Software Engineer,34,136671,11,2018-06-30,84,Noida,44143,7,Low
7584,Employee 7584,Analytics,Data Analyst,45,153008,20,2018-07-17,97,Bengaluru,44464,16,Low
7585,Employee 7585,Support,Software Engineer,31,133345,9,2018-08-03,65,Chennai,44785,25,Medium
7586,Employee 7586,Operations,Data Analyst,42,149682,18,2018-08-20,78,Jaipur,45106,34,Low
7587,Employee 7587,Finance,Software Engineer,28,121019,2,2018-09-06,91,Mumbai,45427,43,Low
7588,Employee 7588,Engineering,Data Analyst,39,146356,16,2018-09-23,59,Hyderabad,45748,52,Medium
7589,Employee 7589,Marketing,Software Engineer,25,117693,0,2018-10-10,72,Kolkata,46069,61,Medium
7590,Employee 7590,HR,Data Analyst,36,143030,14,2018-10-27,85,Delhi,46390,70,Low
7591,Employee 7591,Sales,Software Engineer,22,117967,0,2018-11-13,98,Pune,46711,79,Low
7592,Employee 7592,Analytics,Data Analyst,33,130704,7,2018-11-30,66,Ahmedabad,47032,8,Medium
7593,Employee 7593,Support,Software Engineer,44,156041,21,2018-12-17,79,Noida,47353,17,Low
